Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Mt,Price Change,5 Day Open Mean,5 Day High Mean,5 Day Low Mean,5 Day Close Mean,5 Day Volume Mean,5 Day Open Var,5 Day High Var,5 Day Low Var,5 Day Close Var,5 Day Volume Var,5 Day High,5 Day Low,5 Day SMt,5 Day Dt,10 Day Open Mean,10 Day High Mean,10 Day Low Mean,10 Day Close Mean,10 Day Volume Mean,10 Day Open Var,10 Day High Var,10 Day Low Var,10 Day Close Var,10 Day Volume Var,10 Day High,10 Day Low,10 Day SMt,10 Day Dt,20 Day Open Mean,20 Day High Mean,20 Day Low Mean,20 Day Close Mean,20 Day Volume Mean,20 Day Open Var,20 Day High Var,20 Day Low Var,20 Day Close Var,20 Day Volume Var,20 Day High,20 Day Low,20 Day SMt,20 Day Dt,5 Day Weighted Close Ave,10 Day Weighted Close Ave,20 Day Weighted Close Ave,5 Day Momentum,10 Day Momentum,20 Day Momentum,5 Day Stochastic K,10 Day Stochastic K,20 Day Stochastic K,5 Day RSI,10 Day RSI,20 Day RSI,Larry Williams R 5 Day,Larry Williams R 10 Day,Larry Williams R 20 Day,AD Oscillator,5 Day CCI,10 Day CCI,20 Day CCI,Day,Month,Year,Days From IPO
2012-05-18,42.04999923706055,45.0,38.0,38.22999954223633,573576400,0,0,40.40999984741211,38.22999954223633,42.04999923706055,45.0,38.0,38.22999954223633,573576400.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,40.40999984741211,0.0,42.04999923706055,45.0,38.0,38.22999954223633,573576400.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,40.40999984741211,0.0,42.04999923706055,45.0,38.0,38.22999954223633,573576400.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,40.40999984741211,0.0,38.22999954223633,38.22999954223633,38.22999954223633,38.22999954223633,38.22999954223633,38.22999954223633,3.285707746233259,3.285707746233259,3.285707746233259,97.45093038065583,97.45093038065583,97.45093038065583,96.71429225376674,96.71429225376674,96.71429225376674,0.9671429225376674,0.0,0.0,0.0,18,5,2012,0
2012-05-21,36.529998779296875,36.65999984741211,33.0,34.029998779296875,168192700,0,0,34.563332875569664,-0.10986138669186515,39.28999900817871,40.829999923706055,35.5,36.1299991607666,370884550.0,7.617601263427787,17.38890063629151,6.25,4.410001602172997,4.10839860564225e+16,45.0,33.0,37.48666636149089,2.9233334859212228,39.28999900817871,40.829999923706055,35.5,36.1299991607666,370884550.0,7.617601263427787,17.38890063629151,6.25,4.410001602172997,4.10839860564225e+16,45.0,33.0,37.48666636149089,2.9233334859212228,39.28999900817871,40.829999923706055,35.5,36.1299991607666,370884550.0,7.617601263427787,17.38890063629151,6.25,4.410001602172997,4.10839860564225e+16,45.0,33.0,37.48666636149089,2.9233334859212228,35.709999084472656,35.91999912261962,36.024999141693115,34.029998779296875,34.029998779296875,34.029998779296875,5.934515453520275,5.934515453520275,5.934515453520275,95.01497230082792,95.01497230082792,95.01497230082792,91.4166768391927,91.4166768391927,91.4166768391927,0.7185795567655118,-66.66666666666674,-66.66666666666674,-66.66666666666674,21,5,2012,3
2012-05-22,32.61000061035156,33.59000015258789,30.940000534057617,31.0,101786600,0,0,31.843333562215168,-0.08903905048448787,37.063332875569664,38.416666666666664,33.9800001780192,34.41999944051107,281185233.3333333,14.994484974501475,23.24095524325902,8.787465584309958,8.78819915466334,4.348125885854889e+16,45.0,30.940000534057617,35.60555542839898,3.5741305420761234,37.063332875569664,38.416666666666664,33.9800001780192,34.41999944051107,281185233.3333333,14.994484974501475,23.24095524325902,8.787465584309958,8.78819915466334,4.348125885854889e+16,45.0,30.940000534057617,35.60555542839898,3.5741305420761234,37.063332875569664,38.416666666666664,33.9800001780192,34.41999944051107,281185233.3333333,14.994484974501475,23.24095524325902,8.787465584309958,8.78819915466334,4.348125885854889e+16,45.0,30.940000534057617,35.60555542839898,3.5741305420761234,33.47894688656455,33.9421921663506,34.17984958175418,31.0,31.0,31.0,4.098589885612411,4.098589885612411,4.098589885612411,92.68847273060244,92.68847273060244,92.68847273060244,99.57326125020332,99.57326125020332,99.57326125020332,0.9773586888379783,-70.17505044268157,-70.17505044268157,-70.17505044268157,22,5,2012,4
2012-05-23,31.3700008392334,32.5,31.360000610351562,32.0,73600000,0,0,31.953333536783855,0.03225806451612903,35.639999866485596,36.9375,33.325000286102295,33.8149995803833,229288925.0,17.323494295121016,23.994518515777592,7.877673763465961,7.68922385826136,4.069062459979687e+16,45.0,30.940000534057617,34.6924999554952,3.475890927323479,35.639999866485596,36.9375,33.325000286102295,33.8149995803833,229288925.0,17.323494295121016,23.994518515777592,7.877673763465961,7.68922385826136,4.069062459979687e+16,45.0,30.940000534057617,34.6924999554952,3.475890927323479,35.639999866485596,36.9375,33.325000286102295,33.8149995803833,229288925.0,17.323494295121016,23.994518515777592,7.877673763465961,7.68922385826136,4.069062459979687e+16,45.0,30.940000534057617,34.6924999554952,3.475890927323479,32.86461510291466,33.30232638085242,33.55056071091174,32.0,32.0,32.0,4.958721052554967,4.958721052554967,4.958721052554967,90.4905355417205,90.4905355417205,90.4905355417205,92.46088544661737,92.46088544661737,92.46088544661737,0.43859672605105005,-52.53648586763089,-52.53648586763089,-52.53648586763089,23,5,2012,5
2012-05-24,32.95000076293945,33.209999084472656,31.770000457763672,33.029998779296875,50237200,0,0,32.66999944051107,0.032187461853027344,35.102000045776364,36.19199981689453,33.01400032043457,33.657999420166014,193478580.0,15.01657066442946,21.418696904663225,6.689022925354072,6.2499752878421,3.76820229159136e+16,45.0,30.940000534057617,34.28799985249837,3.2124656456089165,35.102000045776364,36.19199981689453,33.01400032043457,33.657999420166014,193478580.0,15.01657066442946,21.418696904663225,6.689022925354072,6.2499752878421,3.76820229159136e+16,45.0,30.940000534057617,34.28799985249837,3.2124656456089165,35.102000045776364,36.19199981689453,33.01400032043457,33.657999420166014,193478580.0,15.01657066442946,21.418696904663225,6.689022925354072,6.2499752878421,3.76820229159136e+16,45.0,30.940000534057617,34.28799985249837,3.2124656456089165,32.928103623232,33.22414853307738,33.424641209539985,33.029998779296875,33.029998779296875,33.029998779296875,6.939947431839333,6.939947431839333,6.939947431839333,88.397872581117,88.397872581117,88.397872581117,85.13514705102321,85.13514705102321,85.13514705102321,0.12500033113723122,-33.57754013025125,-33.57754013025125,-33.57754013025125,24,5,2012,6
2012-05-25,32.900001525878906,32.95000076293945,31.110000610351562,31.90999984741211,37149800,0,0,31.990000406901043,-0.03390853688395466,33.27200050354004,33.78199996948242,31.636000442504884,32.39399948120117,86193260.0,2.9824932837532883,2.196535768188764,0.5431436800537611,1.0827429201663492,2164749965918400.0,36.65999984741211,30.940000534057617,32.60399996439616,1.0219899235988692,34.73500029246012,35.65166664123535,32.69666703542074,33.36666615804037,167423783.33333334,13.187252981695465,19.308713790809023,6.07768784001675,5.632688087972283,3.4795947909968052e+16,45.0,30.940000534057617,33.90499994489882,3.055059887512453,34.73500029246012,35.65166664123535,32.69666703542074,33.36666615804037,167423783.33333334,13.187252981695465,19.308713790809023,6.07768784001675,5.632688087972283,3.4795947909968052e+16,45.0,30.940000534057617,33.90499994489882,3.055059887512453,32.55607472469932,32.882818726324686,33.10512106701464,-6.319999694824219,31.90999984741211,31.90999984741211,9.674412280480993,7.662605811752178,7.662605811752178,-3.4846049753204795,86.3827117378812,86.3827117378812,83.04196801055845,93.10100035420253,93.10100035420253,0.5652178420010573,-40.052551290196554,-41.788586989196304,-41.788586989196304,25,5,2012,7
2012-05-29,31.479999542236328,31.690000534057617,28.649999618530273,28.84000015258789,78063400,0,0,29.726666768391926,-0.0962080761361456,32.26200065612793,32.78800010681152,30.76600036621094,31.355999755859376,68167400.0,0.4817365280765745,0.4272157092898802,1.1973847728883247,1.9961829952395074,508255629840000.0,33.59000015258789,28.649999618530273,31.636666742960614,0.9983696787507201,34.2700001852853,35.08571434020996,32.11857169015067,32.719999585832866,154658014.2857143,12.60071029663172,18.47213814862334,7.214612089351854,7.337084294782652,3.080288736480694e+16,45.0,28.649999618530273,33.308095205397834,3.1839944982757697,34.2700001852853,35.08571434020996,32.11857169015067,32.719999585832866,154658014.2857143,12.60071029663172,18.47213814862334,7.214612089351854,7.337084294782652,3.080288736480694e+16,45.0,28.649999618530273,33.308095205397834,3.1839944982757697,31.240378579449576,31.908661853981975,32.2986922715604,-5.189998626708984,28.84000015258789,28.84000015258789,8.72698049656603,6.1783577295902585,6.1783577295902585,-3.1930006565999633,84.43248444753118,84.43248444753118,96.15383575876753,98.8379172500023,98.8379172500023,0.9374998431457189,-127.54126487219371,-74.98816217480612,-74.98816217480612,29,5,2012,11
2012-05-30,28.700000762939453,29.549999237060547,27.860000610351562,28.190000534057617,57267900,0,0,28.53333346048991,-0.022538128123828986,31.480000686645507,31.979999923706053,30.150000381469727,30.793999862670898,59263660.0,2.3835604299930706,1.7426405252079662,2.500840496215967,3.659702164551129,226688742174400.0,33.209999084472656,27.860000610351562,30.97466672261556,1.5735600548100719,33.573750257492065,34.393749952316284,31.58625030517578,32.15374970436096,142484250.0,14.418969243217298,19.514823878836918,8.296347976493953,8.664421255803454,2.7989930202395e+16,45.0,27.860000610351562,32.71124998728435,3.3710774012344564,33.573750257492065,34.393749952316284,31.58625030517578,32.15374970436096,142484250.0,14.418969243217298,19.514823878836918,8.296347976493953,8.664421255803454,2.7989930202395e+16,45.0,27.860000610351562,32.71124998728435,3.3710774012344564,30.18230137322083,31.06264848245655,31.58848425941984,-2.809999465942383,28.190000534057617,28.190000534057617,9.875277673057884,6.478074081681422,6.478074081681422,-1.7958666936733891,82.5870770883056,82.5870770883056,93.83177536774406,98.0746794897475,98.0746794897475,0.8047336142818771,-103.43141992634095,-82.62277465090783,-82.62277465090783,30,5,2012,12
2012-05-31,28.549999237060547,29.670000076293945,26.829999923706055,29.600000381469727,111639200,0,0,28.700000127156574,0.05001773042567433,30.916000366210938,31.413999938964842,29.244000244140626,30.313999938964844,66871500.0,3.7800257741706234,2.435424385620567,3.5916647445069954,3.423541923767476,676342821848000.0,33.209999084472656,26.829999923706055,30.324000040690105,1.701760262961421,33.01555569966634,33.86888885498047,31.057778040568035,31.86999977959527,139057022.2222222,15.309510864616527,19.550343486494157,9.608795010338417,8.345819941372694,2.4973905079610616e+16,45.0,26.829999923706055,32.26555555838126,3.41915578413553,33.01555569966634,33.86888885498047,31.057778040568035,31.86999977959527,139057022.2222222,15.309510864616527,19.550343486494157,9.608795010338417,8.345819941372694,2.4973905079610616e+16,45.0,26.829999923706055,32.26555555838126,3.41915578413553,29.98301720406539,30.744427439980107,31.269521722184525,-2.3999996185302734,29.600000381469727,29.600000381469727,17.050842919538532,8.019233500264914,8.019233500264914,-1.4291272513300868,80.84817378690249,80.84817378690249,56.58305921421412,84.7550883536999,84.7550883536999,0.024647778543403595,-63.62039545677757,-69.52116558066626,-69.52116558066626,31,5,2012,13
2012-06-01,28.889999389648438,29.149999618530273,27.389999389648438,27.719999313354492,41855500,0,0,28.086666107177734,-0.06351354877995738,30.104000091552734,30.602000045776368,28.368000030517578,29.252000045776366,65195160.0,3.1141857967537057,2.1560974631350787,2.235616788086188,2.166136059631532,743352769954400.0,32.95000076293945,26.829999923706055,29.407333374023438,1.3986065222334199,32.60300006866455,33.39699993133545,30.691000175476074,31.454999732971192,129336870.0,15.31037911619644,19.599421544174437,9.858649530197315,9.061263295517303,2.33268468046581e+16,45.0,26.829999923706055,31.847666613260905,3.477534210134087,32.60300006866455,33.39699993133545,30.691000175476074,31.454999732971192,129336870.0,15.31037911619644,19.599421544174437,9.858649530197315,9.061263295517303,2.33268468046581e+16,45.0,26.829999923706055,31.847666613260905,3.477534210134087,29.21536565485621,30.109127666410856,30.734994403437774,-5.309999465942383,27.719999313354492,27.719999313354492,16.98636666831559,6.025898998429294,6.025898998429294,-3.437230752494628,79.13597658882915,79.13597658882915,85.45752830713793,95.1018195602013,95.1018195602013,0.812500067732542,-62.951575769704625,-72.10090596421297,-72.10090596421297,1,6,2012,14
